"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"8",4.94424607142688,3.64648126381217,2.93034590726866,2.47763672078216,2.16647370851513,1.94012366497572,1.76860245583466,1.6345715094687,1.52730639242883,1.43981682995845,1.3673509849681,1.30656533696652,1.25503846415198,1.21097324926921,1.17300749067431,1.14008951511264,1.11139417482741,1.08626471972489,1.06417170207564,1.04468336399409,1.02744393260848,1.01215746570251,0.99857566079069,0.98648853876153,0.975717242098054,0.966108408863725,0.95752973493579,0.949866442081048,0.943018443551395,0.936898051785147,0.931428111053924,0.926540465870887,0.922174696655318,0.918277069587359,0.91479965922179,0.911699611275638,0.908938519786018,0.906481898074342,0.904298727031653,0.902361067436835,0.900643725541948,0.899123963161689,0.897781245103363,0.896597018057942,0.895554516109295,0.894638588859039,0.893835548848889,0.893133035521909,0.892519893423126,0.89198606271777,0.89152248041715,0.891120990960043,0.89077426501112,0.890475725515296,0.890219480194191,0.890000259793429,0.889813361491449,0.889654596965282,0.889520244679427,0.889407006022637,0.889311964966396,0.889232550959498,0.889166504807044,0.889111847310336,0.889066850467661,0.889030011055557,0.889000026426558,0.888975772373203,0.888956282919678,0.888940731912374,0.888928416289034,0.888918740913482,0.888911204869295,0.888905389111386,0.888900945379576,0.888897586282763,0.8888950764666,0.888893224781528,0.888891877371775,0.888890911609541,0.888890230802069,0.888889759602676,0.888889440060189,0.888889228244459,0.888889091388935,0.888889005494459,0.888888953341691,0.888888922862753,0.888888905825887,0.888888896790124,0.888888892290111,0.888888890214496,0.888888889344379,0.888888889021599,0.888888888919753,0.888888888894067,0.888888888889407,0.888888888888909,0.888888888888889,0.888888888888889
"9",5.06088590830599,3.60537902240516,2.84997677411099,2.38904604069247,2.07960001205467,1.85833431080485,1.69290664024212,1.56506830686564,1.46374027498439,1.38180593950887,1.3144841435328,1.25844300536583,1.21128878969873,1.17125685025662,1.13701720829003,1.10754805201604,1.08205100136729,1.05989289321951,1.04056488641661,1.02365316142822,1.00881755457386,0.995775729959134,0.984291285261791,0.974164697041838,0.965226345614049,0.957331083169676,0.950353961059874,0.944186837436007,0.938735660337683,0.933918273895404,0.929662633196585,0.925905340980042,0.922590439677706,0.919668407477112,0.917095318470173,0.914832135593882,0.912844111676516,0.911100278996187,0.909573011712963,0.908237648626754,0.907072166144274,0.906056893261665,0.905174261898698,0.904408587142489,0.903745872939283,0.903173639562711,0.902680769825361,0.902257371518073,0.901894653982009,0.90158481706124,0.901320950963367,0.901096945784454,0.900907409642017,0.900747594513637,0.900613329005256,0.900500957377429,0.900407284243916,0.900329524428258,0.900265257523328,0.900212386748321,0.900169101739234,0.900133844944029,0.900105281323524,0.900082271084804,0.900063845196124,0.900049183451785,0.900037594872716,0.900028500243879,0.900021416603572,0.900015943512435,0.900011750941666,0.900008568630901,0.900006176776354,0.900004397919471,0.900003089915394,0.900002139869195,0.900001458936021,0.900000977889129,0.900000643367298,0.900000414720191,0.900000261377111,0.900000160671054,0.90000009605619,0.90000005566278,0.900000031139122,0.900000016735448,0.900000008589645,0.900000004179422,0.900000001909938,0.90000000081,0.900000000313811,0.900000000108716,0.900000000032687,0.900000000008163,0.900000000001582,0.900000000000212,0.900000000000016,0.900000000000001,0.9,0.9
"10",5.11200596798585,3.53447821327848,2.75804341705386,2.29796644396446,1.99496048737482,1.78130908955224,1.62332999791136,1.50237778527955,1.40729338998181,1.33098802612972,1.26874120966792,1.21728689967554,1.17429250247705,1.13804688386093,1.10726570568516,1.08096565587917,1.05838071622438,1.03890494493293,1.0220524731874,1.00742896494253,0.99471088431936,0.983630188668915,0.973962860656317,0.965520201233265,0.958142137599524,0.95169202159618,0.946052544088467,0.941122494379846,0.936814166115848,0.933051262519076,0.929767190724936,0.926903661844179,0.924409533126094,0.922239843265811,0.920355002899989,0.918720110657195,0.917304371475838,0.916080598778537,0.91502478586356,0.914115734809579,0.913334733487791,0.912665273083047,0.91209279995423,0.91160449679785,0.911189088981953,0.910836672639377,0.9105385616884,0.910287151414698,0.910075796624518,0.90989870268349,0.909750828003023,0.909627796738172,0.909525820626464,0.909441629033596,0.909372406385057,0.909315736257145,0.909269551480271,0.90923208967482,0.909201853697512,0.909177576526044,0.909158190153305,0.909142798100787,0.909130651194926,0.909121126280717,0.909113707574655,0.909107970384274,0.909103566944714,0.909100214144058,0.909097682928878,0.909095789199751,0.90909438602349,0.909093357004663,0.909092610673698,0.909092075762618,0.909091697252185,0.909091433086095,0.909091251458899,0.909091128594456,0.909091046941186,0.909090993719016,0.909090959760881,0.909090938598904,0.909090925752016,0.909090918177782,0.909090913856615,0.909090911481443,0.909090910230235,0.909090909602623,0.909090909305268,0.909090909173554,0.909090909119725,0.909090909099783,0.909090909093244,0.909090909091409,0.90909090909099,0.909090909090918,0.90909090909091,0.909090909090909,0.909090909090909,0.909090909090909
"11",5.1132368052795,3.44616371831638,2.66235232244909,2.2091159771989,1.91530887730136,1.71053948523781,1.56053580909231,1.44660917141596,1.35769873343065,1.286838163588,1.22941984446561,1.18227314026968,1.14314362044574,1.11038352235734,1.08275983029325,1.05933094535642,1.03936496150208,1.02228404905677,1.00762571068245,0.995015227450212,0.984145698343325,0.974763338729803,0.966656488198042,0.959647278166707,0.953585235286313,0.948342312933541,0.943808989387944,0.939891171876796,0.936507715906582,0.933588419022306,0.931072383792264,0.928906670689223,0.927045180518011,0.925447720100941,0.92407921544581,0.92290904454763,0.921910467996739,0.921060140172107,0.920337687344332,0.919725341757918,0.919207622898922,0.918771058825081,0.918403941748636,0.918096113098519,0.917838774110483,0.917624318648522,0.917446185485182,0.917298727690395,0.917177097120234,0.917077142275595,0.916995318029623,0.916928605912094,0.916874443797153,0.916830663974108,0.916795438694425,0.916767232385573,0.916744759806882,0.916726949496662,0.916712911925175,0.916701911826209,0.916693344232144,0.916686713784299,0.916681616932878,0.91667772667939,0.916674779549609,0.916672564517169,0.916670913627237,0.916669694096415,0.91666880168949,0.916668155195959,0.916667691849536,0.916667363552367,0.91666713378241,0.916666975077661,0.916666867004544,0.916666794530169,0.91666674672916,0.916666715765638,0.916666696099707,0.916666683875556,0.916666676455084,0.916666672066998,0.916666669546458,0.916666668144899,0.916666667393486,0.916666667006943,0.916666666817258,0.9166666667291,0.916666666690641,0.916666666675069,0.916666666669304,0.916666666667388,0.916666666666833,0.916666666666697,0.916666666666671,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667
"12",5.0774704802906,3.34877554649228,2.56745360231987,2.1248404265927,1.84171136970988,1.6463262549724,1.50435427253626,1.39729801137036,1.31430595789046,1.24858941102557,1.19568177646616,1.15252229026264,1.11694198121472,1.08735992566732,1.06259584645405,1.04175019515653,1.02412497867296,1.00917004862817,0.996445787230436,0.985596632154874,0.97633193473082,0.968411882971873,0.961636987894845,0.955840118781339,0.950880389492642,0.946638407665688,0.943012540156719,0.93991594522573,0.937274189624051,0.935023316551403,0.933108264649643,0.931481562953168,0.930102244820245,0.928934937238519,0.927949091856536,0.927118331570458,0.92641989215046,0.925834142697302,0.925344172018957,0.924935430560478,0.924595419492255,0.924313420099949,0.924080257826342,0.923888096268674,0.923730257193121,0.92360106323557,0.923495700448512,0.923410098253813,0.923340824690016,0.923284995116087,0.923240192762759,0.923204399716883,0.923175937090432,0.92315341326939,0.923135679262771,0.923121790281733,0.923110972775683,0.923102596238313,0.923096149173238,0.923091218677628,0.923087473163788,0.923084647793985,0.923082532253545,0.923080960531936,0.923079802421722,0.923078956481275,0.923078344239408,0.923077905448955,0.923077594222032,0.923077375902613,0.92307722455234,0.923077120943416,0.923077050968228,0.923077004389177,0.923076973864315,0.923076954194853,0.92307694174974,0.923076934030298,0.92307692934461,0.923076926567006,0.923076924962824,0.923076924062626,0.923076923573359,0.92307692331676,0.923076923187476,0.92307692312523,0.923076923096775,0.92307692308452,0.923076923079597,0.923076923077775,0.923076923077164,0.923076923076982,0.923076923076935,0.923076923076925,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923
"13",5.01499347835501,3.24780047615417,2.47588496243315,2.04615424232379,1.7743678571113,1.58841604774078,1.45427359471845,1.35378450406832,1.27637243374801,1.21545599008082,1.16672280076327,1.12722738183365,1.0948878975141,1.06819018518182,1.04600586580031,1.02747634179022,1.01193642717249,0.998862664224092,0.987837489931456,0.978523852125296,0.970646878185226,0.963980403720108,0.95833691338029,0.953559918022287,0.949518098428995,0.946100748161488,0.943214184432089,0.940778889238796,0.938727207896895,0.937001477837056,0.935552493169276,0.934338234055495,0.933322807094865,0.932475555551415,0.931770307622531,0.931184737954119,0.930699822889128,0.930299373945061,0.929969637081561,0.929698947680532,0.929477432994469,0.929296755253292,0.929149889752641,0.929030933149109,0.928934937914173,0.928857769489099,0.928795983168294,0.928746718141566,0.92870760646386,0.92867669500763,0.928652378698066,0.928633343542724,0.928618518150651,0.928607032596392,0.92859818362504,0.928591405318484,0.928586244452566,0.928582339871806,0.928579405294251,0.928577215035046,0.928575592204715,0.928574398997709,0.928573528739387,0.928572899406006,0.928572448373023,0.928572128182836,0.928571903154315,0.928571746683757,0.928571639110523,0.928571566041136,0.928571517043184,0.928571484635556,0.92857146351438,0.928571449965043,0.928571441419879,0.928571436128905,0.928571432917456,0.928571431009944,0.928571429903359,0.928571429277779,0.928571428934028,0.928571428750973,0.92857142865683,0.928571428610261,0.92857142858821,0.928571428578272,0.92857142857404,0.928571428572351,0.928571428571726,0.928571428571515,0.92857142857145,0.928571428571433,0.928571428571429,0.928571428571428,0.928571428571428,0.928571428571428,0.928571428571428,0.928571428571428,0.928571428571428,0.928571428571428
"14",4.93381877478541,3.14676548898798,2.38895941088809,1.9733391653959,1.71305155662964,1.53632160494085,1.40967248575672,1.31538146153608,1.24318328371169,1.18671733835417,1.14182953181938,1.10568975653855,1.07630184573222,1.05221644970167,1.0323551438395,1.01589854938621,1.00221284075519,0.99080009848853,0.981263934709848,0.973285165305421,0.966604249085997,0.961008381781469,0.9563218531638,0.952398731375833,0.949117233422285,0.946375335438788,0.944087307208548,0.942180944808834,0.940595337273562,0.939279046732484,0.93818861248199,0.937287311732762,0.936544125972954,0.935932873761193,0.935431479551284,0.935021354710016,0.934686871828567,0.934414917180189,0.934194509053821,0.93401647192069,0.933873158133269,0.933758210233573,0.933666358049315,0.933593245647301,0.933535283942142,0.933489525361128,0.93345355746976,0.933425412887546,0.933403493185273,0.933386504765083,0.933373404991988,0.933363357077224,0.933355692415311,0.933349879252405,0.933345496717002,0.933342213378118,0.933339769613291,0.933337963171099,0.933336637402154,0.933335671710275,0.93333497384308,0.933334473699796,0.933334118384667,0.93333386827794,0.933333693933848,0.933333573647019,0.933333491556031,0.933333436175993,0.933333399271565,0.93333337499831,0.933333359253962,0.933333349192706,0.933333342864943,0.933333338952869,0.933333336578475,0.933333335165778,0.933333334343198,0.933333333875323,0.933333333615915,0.933333333476056,0.933333333402936,0.933333333365984,0.933333333348001,0.93333333333961,0.933333333335876,0.933333333334301,0.933333333333676,0.933333333333445,0.933333333333367,0.933333333333342,0.933333333333335,0.933333333333334,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333
"15",4.84007632702196,3.04787389380067,2.30725493630085,1.90628589207791,1.65734290707829,1.48948083671572,1.36992718518828,1.28144462875534,1.21409541788955,1.16174305592596,1.12039032212006,1.08731957683987,1.06061720047847,1.03889581797725,1.02112456804365,1.00652136864728,0.99448226451484,0.984533757297424,0.976299825396027,0.969478589459725,0.963825464450008,0.959140767923612,0.955260449413249,0.952049044836487,0.9493942433952,0.947202641225029,0.945396381345293,0.943910464860121,0.94269057742235,0.941691316357299,0.940874733194719,0.940209127407442,0.939668042412678,0.939229426064788,0.938874926133805,0.938589297442264,0.938359902000755,0.938176287048811,0.938029828664316,0.937913430761228,0.937821271003565,0.937748586533407,0.937691493522366,0.937646835468661,0.937612055919005,0.937585091928593,0.937564285107681,0.937548307558124,0.937536100391967,0.937526822857557,0.937519810385659,0.937514540115255,0.937510602672171,0.937507679157682,0.937505522463037,0.937503942162535,0.937502792355318,0.937501961926881,0.937501366787621,0.93750094371935,0.937500645523352,0.937500437216662,0.937500293068101,0.93750019430329,0.93750012733954,0.937500082437791,0.937500052680717,0.937500033204141,0.937500020623766,0.937500012611344,0.937500007584248,0.937500004480361,0.937500002596564,0.937500001474154,0.937500000818545,0.937500000443722,0.937500000234347,0.937500000120305,0.937500000059873,0.9375000000288,0.937500000013343,0.93750000000593,0.937500000002516,0.937500000001014,0.937500000000385,0.937500000000137,0.937500000000045,0.937500000000014,0.937500000000004,0.937500000000001,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
"16",4.73838816614071,2.95244543895397,2.23091611950652,1.84468805588878,1.60675265091086,1.44733360871348,1.33445748335632,1.25139782974727,1.18854825163273,1.1399935037802,1.10188868754138,1.07162413299545,1.04736487856786,1.02778236318233,1.01189081624315,0.998943574607573,0.988365165894875,0.979705516324661,0.972608275764471,0.96678839926274,0.962015946508457,0.9581041500067,0.954900472576698,0.952279797031651,0.950139163053902,0.948393645192406,0.946973085625162,0.945819476719054,0.944884844558112,0.944129523850809,0.943520742398544,0.943031453198822,0.942639366672301,0.942326146074511,0.942076737000122,0.941878807785901,0.941722282109738,0.941598948548912,0.941502134571437,0.941426434582752,0.941367483374864,0.941321767726287,0.941286470052062,0.941259338957303,0.94123858234518,0.941222779401092,0.941210808341892,0.941201787300322,0.941195026124161,0.941189987218337,0.941186253855486,0.941183504633623,0.941181492975152,0.941180030744594,0.941178975217777,0.941178218766648,0.941177680734794,0.94117730107201,0.941177035374454,0.94117685104224,0.94117672432065,0.941176638036151,0.941176579875551,0.941176541087107,0.941176515507315,0.941176498837348,0.941176488109489,0.941176481297059,0.941176477031845,0.94117647440137,0.941176472804952,0.941176471852595,0.941176471294817,0.941176470974527,0.94117647079448,0.941176470695566,0.941176470642559,0.94117647061491,0.941176470600907,0.941176470594041,0.94117647059079,0.941176470589311,0.941176470588666,0.941176470588399,0.941176470588293,0.941176470588255,0.941176470588241,0.941176470588237,0.941176470588236,0.941176470588236,0.941176470588235,0.941176470588235,0.941176470588235,0.941176470588235,0.941176470588235,0.941176470588235,0.941176470588235,0.941176470588235,0.941176470588235,0.941176470588235
"17",4.63219586554215,2.86121589417768,2.15983894341391,1.78815153072032,1.56078510153238,1.40935647176964,1.30274326469573,1.22473763291584,1.16606046781948,1.12101124417176,1.08589114481585,1.05819324554183,1.03615711142825,1.01850983447952,1.00430837636633,0.992839773387257,0.98355581144658,0.976028989361269,0.969922047604242,0.964966382809665,0.960946427806089,0.957688127089349,0.95505028225696,0.952917947525345,0.9511973163271,0.949811711092966,0.948698402541325,0.947806062268324,0.947092705758092,0.946524020154593,0.946071997470616,0.945713812791426,0.945430900754046,0.945208193696984,0.945033492436067,0.944896946357344,0.944790623932781,0.944708158212122,0.94464445457388,0.944595450207488,0.944557916574277,0.944529297549716,0.944507577151104,0.94449117175423,0.94447884253784,0.944469624595335,0.944462769742304,0.944457700544395,0.94445397350766,0.944451249725022,0.944449271567972,0.944447844260585,0.944446821380566,0.944446093505477,0.944445579366638,0.944445218993072,0.944444968426988,0.9444447956739,0.944444677617575,0.944444597684661,0.944444544088455,0.944444508517289,0.944444485162043,0.94444447000059,0.94444446027549,0.944444454115957,0.94444445026668,0.944444447895107,0.944444446455859,0.944444445596343,0.944444445091764,0.944444444800928,0.944444444636549,0.944444444545579,0.944444444496364,0.944444444470383,0.944444444457026,0.944444444450354,0.944444444447124,0.944444444445614,0.944444444444933,0.944444444444639,0.944444444444518,0.944444444444471,0.944444444444453,0.944444444444447,0.944444444444445,0.944444444444445,0.944444444444444,0.944444444444444,0.944444444444444,0.944444444444444,0.944444444444444,0.944444444444444,0.944444444444444,0.944444444444444,0.944444444444444,0.944444444444444,0.944444444444444,0.944444444444444
"18",4.52403132198094,2.77453908374998,2.09378352462547,1.73625513533463,1.51896910545822,1.37507603587446,1.27432712745898,1.20102923029811,1.14622160887309,1.10440989514429,1.07203433292421,1.04668531626619,1.02667286711295,1.01077674411083,0.998094492142229,0.987945330535723,0.979807253702753,0.973274616883229,0.968028763020943,0.963817187596727,0.960438435846911,0.9577309383764,0.955564611000597,0.953834433879827,0.95245547481776,0.951358985081862,0.950489305010485,0.949801390420026,0.949258821549891,0.948832191703995,0.948497797858496,0.948236573582095,0.948033217832994,0.947875483016589,0.947753593101109,0.947659768273289,0.947587837041725,0.947532920189198,0.947491173767892,0.947459580587952,0.947435781489676,0.947417939200464,0.947404628825187,0.947394750052603,0.947387457019735,0.947382102490954,0.94737819360353,0.947375356926285,0.947373310989134,0.947371844782218,0.947370801005408,0.947370063081673,0.947369545139221,0.947369184324276,0.947368934934497,0.947368763967363,0.947368647762337,0.947368569483799,0.947368517246474,0.947368482728842,0.947368460154792,0.947368445551304,0.947368436211572,0.947368430309899,0.947368426627859,0.947368424361339,0.947368422985885,0.947368422163692,0.947368421680037,0.947368421400344,0.947368421241519,0.947368421153066,0.947368421104821,0.94736842107909,0.947368421065692,0.947368421058895,0.947368421055543,0.94736842105394,0.947368421053198,0.947368421052867,0.947368421052725,0.947368421052667,0.947368421052644,0.947368421052636,0.947368421052633,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632
